Date,Open,High,Low,Close,Volume,Volatility,sentiment,RSI
2020-01-23,0.11940083537375479,0.11866608921611466,0.025820423121771796,0.15743529845700088,0.1097503732012306,0.01280976072709398,0.9421844609739879,0.3791534716216116
2020-01-24,0.05674780354313569,0.04720658293633839,0.06663334999167247,0.1755086985922425,0.12185700097304297,0.005686770257990169,0.7738847686260533,0.3986307242795344
2020-01-25,0.22555091459023657,0.26678215677782724,0.42947026486756457,0.3609762095039031,0.04907453481633406,0.01352336607950514,0.8638830545436966,0.5960444594406114
2020-01-28,0.16563445196601023,0.12465713873249662,0.14309511910710881,0.12347574844777576,0.10872092203367983,0.031966863402632696,0.20605730327891783,0.2463372261079746
2020-01-29,0.03557539968313428,0.0,0.0,0.0,0.03696589246298043,0.028076154693574776,0.09497894905770926,0.07804700058705372
2020-01-30,0.0,0.21351234300562894,0.17691154422788813,0.34806663797872694,0.117574000616462,0.0648277506233411,0.8219367959238661,0.46552748526141174
2020-01-31,0.4849488693648283,0.6198931716471776,0.6535065800433131,0.672650150611668,0.29819970278207,0.06123408333492107,1.0,0.7633016826064996
2020-02-01,0.6296989773872994,0.7170492276598814,0.8034316175245735,0.6107456814409531,0.18937570132619908,0.010040998658503249,0.7291938637086824,0.6723696370555978
2020-02-04,0.5981564165346391,0.8316731629854175,0.8577377977677827,0.8630970676830412,0.5959756719133085,0.15288043239023635,0.6737288779279337,0.8905147875136747
2020-02-05,0.7354169667290833,0.9783456041576422,0.9591870731300993,1.0,1.0,0.2443169110235969,0.8708408569430381,1.0
2020-02-06,1.0,1.0,0.871897384641013,0.6544538021761834,0.41145108293830734,0.14703072344393786,0.5962652654599037,0.49352285348582514
2020-02-07,0.47587498199625244,0.3935325537750849,0.4592703648175913,0.41679473781274723,0.29937890451084936,0.037775025476282795,0.1522181019310399,0.19243415714458534
2020-02-08,0.23491286187526939,0.29399451421972067,0.47009828419124133,0.38298395524681617,0.05181604453031036,0.016728892508088476,0.6681468278164366,0.15071601401260937
2020-02-11,0.3626674348264416,0.41432077378374643,0.5660503081792463,0.39601647507222815,0.0,0.0031868509670573905,0.27308197502427245,0.16564753936077947
2020-02-12,0.4672331845023727,0.6948173812617284,0.749458604031318,0.7055388209257956,0.23438111719290888,0.07102429262272153,0.543378066325055,0.5006007225086617
2020-02-13,0.7845311824859529,0.8390298830662637,1.0,0.6953968156390182,0.18168805816499822,0.024828537352820472,0.5570353513517199,0.4856683623240574
2020-02-14,0.6687310960679795,0.7420239641980686,0.8507412960186542,0.7292063687219468,0.05371646645083783,0.011510517365674471,0.1521008961653995,0.5225970384246552
2020-02-15,0.8376782370733089,0.7877869207449102,0.8445777111444279,0.6033073092764436,0.1679838672310181,0.06594394134984331,0.0,0.32135042100791456
2020-02-19,0.5483220509866058,0.6483326115201393,0.8432450441445951,0.6814335771807922,0.01091701737173667,0.020270773747700862,0.6461669624441628,0.41734865859943193
2020-02-20,0.7246147198617336,0.666955391944569,0.7617857737797777,0.6267904346222366,0.09502646824381539,0.0241546332844278,0.8749816582639949,0.32502276517628603
2020-02-21,0.5791444620481059,0.4968962032625974,0.532400466433451,0.4240486875268896,0.21584360937801134,0.05948016502883952,0.8541072987767652,0.0
2020-02-22,0.4483652599740733,0.4694673018622808,0.5743794769282005,0.5739226655191434,0.1309353769248487,0.023639620941339718,0.9049972799887359,0.21100686838645766
