Date,Open,High,Low,Close,Volume,Volatility,sentiment,RSI
2020-01-23,0.1370481927710845,0.09066461774875201,0.020000000000000462,0.0,0.14892900694093475,0.013222722515757152,0.7290429851334932,0.3331308301194045
2020-01-24,0.0,0.0,0.0,0.06214323457396631,0.15711875295100652,0.003527254367307988,0.7820183869426889,0.424138294645493
2020-01-25,0.10692771084337327,0.13023434498655462,0.15028037383177573,0.18696554957690648,0.13643319298992096,0.004845737227968854,0.434822165947291,0.5907869630796423
2020-01-28,0.12838855421686723,0.09681137149442964,0.13794392523364518,0.12279800843957389,0.049723742934867254,0.0014179131747768295,0.768140830950266,0.41416459068633626
2020-01-29,0.12989457831325346,0.0637725701114098,0.03401869158878412,0.0016745182969053474,0.10661945997743072,0.010751204523274747,0.4822736264853853,0.10891423058195349
2020-01-30,0.05948795180722932,0.17326162120630073,0.11870280373831665,0.23182775532683042,0.2899977329570539,0.01874058621007929,0.19519432930318492,0.4333115763013251
2020-01-31,0.78652108433735,0.9696504033807143,0.8403738317757021,0.845817797524691,1.0,0.015100037702065205,0.28541208574208426,0.9522767044162417
2020-02-01,0.798192771084338,0.8705339992316548,0.8650467289719632,0.809722625346998,0.3012917317104594,1.9569774566362437e-05,0.44153884937905036,0.8793306697776955
2020-02-04,0.7929216867469879,0.8774490971955435,0.7887850467289725,0.9252643878333222,0.12934483312734646,0.00950164613141885,0.21660153398685655,0.9537090012429452
2020-02-05,0.9228162650602414,0.9811755666538602,0.9783177570093464,1.0,0.13456128154036223,0.005351507385593063,0.3312949417928807,1.0
2020-02-06,1.0,1.0,1.0,0.9827561826936666,0.03921685439860026,0.0014250403850565043,0.43617693610420993,0.9610168912537205
2020-02-07,0.8896837349397595,0.8759124087591248,0.8497196261682234,0.8149322378262518,0.09124716492371249,0.005845102557766686,0.5949259010916129,0.5977620283447558
2020-02-08,0.7466114457831328,0.7994621590472537,0.8108411214953266,0.860702404608273,0.0221808296313121,0.005001375877926385,0.22788315593400132,0.638614994121411
2020-02-11,0.8795180722891578,0.8398002305032666,0.8433644859813079,0.8007918610968465,0.0,0.0038614213033355328,0.4804370245129116,0.5108946538160004
2020-02-12,0.8365963855421699,0.8413369189396844,0.8216822429906543,0.7766043745860216,0.07934210236360656,0.004639446277414848,0.0,0.45842933994153157
2020-02-13,0.7808734939759043,0.7598924318094502,0.7928971962616815,0.744602469356316,0.05428492299525406,0.0027969366115717428,0.983157811074297,0.38663558699343614
2020-02-14,0.6984186746987957,0.7080176719170188,0.7374504672897189,0.7405092024083295,0.015382869989668424,0.0013546514921442896,0.7429910382579058,0.3770073722996532
2020-02-15,0.7481174698795181,0.7014982712255096,0.6856074766355134,0.6824629559341213,0.08509966236725458,0.005201241955812461,0.9999999999999998,0.23725928324451173
2020-02-19,0.5971385542168681,0.6803688052247416,0.665794392523364,0.6715413754865409,0.042975373831375174,0.0032965431292186404,0.6712036985681322,0.21051276940528707
2020-02-20,0.6630271084337362,0.6638494045332317,0.7001869158878495,0.6902736535012322,0.016135890817004755,0.0006309558659178475,0.5392435017056354,0.24107246454072362
2020-02-21,0.6539909638554224,0.6069919323857098,0.6381308411214945,0.5961285136975603,0.061313921998418536,0.004282996385246683,0.7801492304027533,0.0
2020-02-22,0.6001506024096397,0.6135228582404926,0.6650467289719613,0.6612486696882423,0.033592778330261586,0.0024415421280581918,0.5447113608796006,0.11860536596569471
