Date,Open,High,Low,Close,Volume,Volatility,sentiment,RSI,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-01-02,1027.2,1060.79,1025.275,1053.24,1346501,0.27922630767053425,0.0018633986928104575,,,,,,0.0,0.0,0.0
2019-01-03,1050.67,1066.26,1022.37,1026.505,1546910,0.2977272535282877,0.02387302631578948,,,,,,0.0,0.0,0.0
2019-01-04,1041.63,1080.0,1036.86,1076.55,1792417,0.4989231286890058,0.0599646017699115,,,,,,0.0,0.0,0.0
2019-01-07,1080.97,1082.7,1062.64,1076.01,1872050,0.07350217803528973,0.09905037037037036,,,,,,0.0,0.0,0.0
2019-01-08,1084.77,1093.35,1068.3486,1085.51,1402631,0.007681507609569216,0.1867892857142857,,,,,,0.0,0.0,0.0
2019-01-09,1087.99,1091.64,1074.37,1083.22,1154151,0.04333437279857786,0.11970344827586207,,,,,,0.0,0.0,0.0
2019-01-10,1074.94,1079.085,1064.68,1078.45,1092023,0.02998815510523476,-0.05208571428571429,,,,,,0.0,0.0,0.0
2019-01-11,1069.9,1073.37,1056.43,1062.93,1272704,0.07019318727411411,0.061396428571428574,,,,,,0.0,0.0,0.0
2019-01-14,1053.34,1058.45,1048.55,1052.845,1137744,0.003892533799739547,-0.012321794871794871,,,,,,0.0,0.0,0.0
2019-01-15,1058.01,1088.27,1054.44,1086.06,1536965,0.3434632856849553,0.07738785046728971,,,,,,0.0,0.0,0.0
2019-01-16,1090.0,1102.36,1088.1,1088.21,1639887,0.02282460291039376,0.06787912087912087,,,,,,0.0,0.0,0.0
2019-01-17,1087.99,1100.7,1083.255,1098.15,1010311,0.08131846651912603,0.05269139784946236,,,,,,0.0,0.0,0.0
2019-01-18,1108.59,1118.0,1099.2834,1105.4,1894558,0.0476307319881976,0.14301506849315068,,,,,,0.0,0.0,0.0
2019-01-22,1097.5,1098.97,1070.89,1074.54,1299223,0.2374651888510153,-0.021246666666666667,,,,,,0.0,0.0,0.0
2019-01-23,1086.86,1092.95,1067.57,1082.815,1063226,0.033721142142927554,0.11174634146341464,57.002486089736024,,,,,0.0,0.0,0.0
2019-01-24,1082.51,1088.0,1070.02,1084.285,1099283,0.01497017721792864,0.07817710843373492,57.322419288068254,,,,,0.0,0.0,0.0
2019-01-25,1094.23,1103.21,1091.8011,1099.37,882516,0.035599677428267716,0.09612826086956522,60.56513574269631,,,,,0.0,0.0,0.0
2019-01-28,1090.07,1093.365,1074.61,1080.0529,1060160,0.0841513879633778,-0.035082352941176474,54.820847489880855,,,,,0.0,0.0,0.0
2019-01-29,1081.04,1084.73,1066.02,1070.01,846453,0.07390926524071302,-0.05723815789473685,52.05651357459129,,,,,0.0,0.0,0.0
2019-01-30,1078.57,1099.52,1076.64,1098.32,1086527,0.1706562550346619,0.08776161616161615,58.4212649556215,1078.123645,18.57071893953022,1096.6943639395301,1059.5529260604696,0.0,-1.0,-1.0
2019-01-31,1112.24,1127.67,1105.25,1124.72,1624482,0.16119608102915628,0.1232782894736842,63.31250156946054,1081.6976449999997,20.325140547827033,1102.0227855478267,1061.3725044521727,0.0,-1.0,-1.0
2019-02-01,1122.29,1134.4,1114.25,1119.685,1300373,0.02643249551915295,0.06926301369863014,61.81885250740159,1086.3566449999998,17.489547081628565,1103.8461920816285,1068.8670979183712,0.0,-1.0,-1.0
2019-02-04,1120.1,1142.34,1117.51,1140.21,2511344,0.4024511387319971,0.05819990950226245,65.40210302596627,1089.5396449999998,21.042794321009108,1110.582439321009,1068.4968506789908,0.0,-1.0,-1.0
2019-02-05,1129.63,1152.5,1123.6,1151.345,3714644,0.6431537216087185,0.09751607142857144,67.20050626157789,1093.306395,24.885281176556845,1118.191676176557,1068.4211138234432,0.0,-1.0,-1.0
2019-02-06,1148.0,1154.0,1118.36,1123.24,1961777,0.3870520324508264,0.04274893617021276,58.88111665297482,1095.1928950000001,25.680554238351775,1120.873449238352,1069.5123407616484,0.0,-1.0,-1.0
2019-02-07,1111.61,1111.99,1093.59,1103.91,1627994,0.09944112389579504,-0.04582117647058823,53.93543610480214,1096.2273950000001,25.589430747550136,1121.8168257475502,1070.63796425245,0.0,0.0,0.0
2019-02-08,1094.88,1105.095,1094.24,1101.16,890681,0.044038087375499566,0.057086507936507935,53.2501742151965,1097.362895,25.260816305297432,1122.6237113052973,1072.1020786947026,0.0,0.0,0.0
2019-02-11,1103.75,1113.43,1100.0,1102.22,736358,0.008389247600946233,-0.021713541666666662,53.495439332639826,1099.327395,23.93505464210407,1123.262449642104,1075.392340357896,0.0,0.0,0.0
2019-02-12,1111.01,1132.86,1111.01,1127.395,1434412,0.18696838435599789,0.0322,58.997377673644564,1103.054895,22.045577494423057,1125.100472494423,1081.009317505577,0.0,-1.0,-1.0
2019-02-13,1133.04,1142.8496,1126.05,1126.5701,1277477,0.06536005278416962,0.03492409638554217,58.75209884318457,1105.0804,22.26187117285627,1127.3422711728563,1082.8185288271438,0.0,0.0,0.0
2019-02-14,1125.0,1136.13,1117.09,1129.32,896341,0.0303009400796669,-0.045844554455445545,59.35868898515889,1107.1359,22.5186162298291,1129.6545162298291,1084.6172837701708,0.0,0.0,0.0
2019-02-15,1136.73,1139.3,1116.72,1119.08,1236662,0.1735945789385103,-0.07618275862068966,56.05301363687051,1108.1824000000001,22.56532661806619,1130.7477266180663,1085.617073381934,0.0,0.0,0.0
2019-02-19,1116.64,1129.64,1116.64,1125.4344,768872,0.05336193684301675,0.05270238095238095,57.62987992937701,1109.18412,22.877829117305662,1132.0619491173056,1086.3062908826942,0.0,0.0,0.0
2019-02-20,1128.88,1130.93,1111.75,1120.99,1019374,0.06358602941518499,0.09834199999999996,56.11333553317686,1111.5066199999999,21.49147917357034,1132.9980991735702,1090.0151408264296,0.0,0.0,0.0
2019-02-21,1118.78,1119.15,1097.98,1104.5,1379202,0.15657896680145944,0.09417837837837838,50.77451415934543,1112.59087,20.491540704760354,1133.0824107047604,1092.0993292952396,0.0,0.0,0.0
2019-02-22,1109.7,1117.25,1100.5,1116.69,1126321,0.06223028165403417,0.10432894736842106,54.24051131297819,1114.21112,19.386970607916517,1133.5980906079164,1094.8241493920834,0.0,0.0,0.0
2019-02-25,1124.3,1125.4,1114.11,1117.03,1055383,0.06063134176542623,-0.05295277777777778,54.337085644671546,1115.09412,19.07510284071354,1134.1692228407135,1096.0190171592865,0.0,0.0,0.0
2019-02-26,1114.37,1126.435,1106.7,1122.0,1314597,0.07944789938204648,-0.009786440677966102,55.80537665689218,1117.191475,17.236982180089385,1134.4284571800895,1099.9544928199107,0.0,0.0,0.0
2019-02-27,1114.01,1125.73,1108.56,1122.89,888829,0.06238844215844301,-0.044764705882352936,56.0777417686829,1119.835475,13.202321213088297,1133.0377962130883,1106.6331537869119,0.0,0.0,0.0
2019-02-28,1120.05,1133.99,1118.41,1127.04,1056546,0.05833784857145637,0.12242266666666665,57.39621994884296,1121.271475,12.267784123805637,1133.5392591238056,1109.0036908761945,0.0,0.0,0.0
2019-03-01,1132.1,1150.0,1131.0,1147.92,1317656,0.16575933918745225,0.12545405405405405,63.35633060740615,1122.431475,13.63202803550997,1136.0635030355102,1108.79944696449,0.0,-1.0,-1.0
