Date,Open,High,Low,Close,Volume,Volatility,sentiment,RSI
2019-01-02,1465.2,1553.36,1460.93,1536.73,7132821,0.9022443117589412,0.0050044226044226045,
2019-01-03,1520.01,1538.0,1498.1062,1502.07,6340704,0.2009302978644552,-0.03088860927152318,
2019-01-04,1530.0,1594.0,1518.31,1574.54,8285596,0.6525216327001503,0.07921754385964913,
2019-01-07,1602.31,1634.56,1589.185,1631.12,7252880,0.3693397930823923,0.08675603686635945,
2019-01-08,1664.69,1676.61,1616.61,1655.835,8184304,0.1279077786000634,0.05133205814843152,
2019-01-09,1652.98,1667.799,1641.3953,1657.59,5718583,0.04634279038378431,0.0026540037243947857,
2019-01-10,1643.07,1663.25,1621.615,1655.5,6024209,0.1321690056561268,-0.0014817941952506596,
2019-01-11,1640.55,1660.294,1636.22,1639.66,4171157,0.0062755421425448425,0.015937308039747064,
2019-01-14,1615.0,1648.2,1595.15,1619.8767,5255053,0.045041993999864575,-0.01216342412451362,
2019-01-15,1632.0,1672.97,1626.01,1672.75,5504935,0.39652962082134297,0.0720119347664937,
2019-01-16,1684.22,1705.0,1675.8787,1681.9703,5690955,0.02235635288360261,0.09924173343044428,
2019-01-17,1681.46,1700.17,1677.5,1691.37,3801991,0.0663585379324498,0.06605260295260294,
2019-01-18,1712.0,1716.2,1691.54,1693.2421,5590622,0.1852151468516804,0.057574441687344914,
2019-01-22,1681.0,1681.8668,1610.2,1628.398,5768384,0.536457637360062,-0.0004902232486528096,
2019-01-23,1655.99,1657.43,1612.0,1636.55,4758701,0.16335241021958566,0.027901039346696358,63.33583430326076
2019-01-24,1641.07,1657.2572,1631.7847,1654.97,3419975,0.08380021724587174,0.06231977052074138,65.18135450076011
2019-01-25,1670.0,1683.48,1661.6122,1668.6,4248850,0.010231014344153804,0.0927608695652174,66.52411921893726
2019-01-28,1644.62,1645.0,1614.09,1636.185,4294355,0.06378499172232231,0.029145804988662125,60.54419836725938
2019-01-29,1631.27,1632.38,1590.72,1592.73,4087240,0.2783571096343703,0.04043422370617696,53.58955498979863
2019-01-30,1622.09,1676.95,1619.68,1670.2312,4779035,0.4066875842720394,0.1235537728937729,61.97814531963052
2019-01-31,1691.87,1736.411,1679.0822,1720.41,7804004,0.3936996114218792,0.041337120743034056,66.23367458786088
2019-02-01,1637.8,1673.06,1622.01,1623.8,10364406,0.25638582222824163,0.03161180952380952,53.75833006850434
2019-02-04,1623.0,1649.63,1613.5,1630.5,4434619,0.05854317368269764,0.03581004335260116,54.39980225104537
