Date,Open,High,Low,Close,Volume,Volatility,sentiment,RSI,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-02-01,166.96,168.98,165.93,166.62,25342728,0.02522404196744657,0.08608365527488858,60.285274645909176,155.07079999999996,5.448252117688291,160.51905211768826,149.62254788231166,0.0,-1.0,-1.0
2019-02-04,167.41,171.655,167.28,170.99,26912592,0.2820466559848612,0.1290037484885127,64.30124237003957,156.21429999999995,6.253171972434662,162.46747197243462,149.96112802756528,0.0,-1.0,-1.0
2019-02-05,172.86,175.08,172.3501,174.01,31860037,0.10725721525093357,0.12928772727272728,66.79980090151922,157.5193,7.095610483805823,164.6149104838058,150.42368951619417,0.0,-1.0,-1.0
2019-02-06,174.65,175.57,172.8531,174.1699,25696142,0.03611453525270668,0.09403307984790872,66.931770402333,158.69629499999996,7.80917057355109,166.50546557355105,150.88712442644888,0.0,-1.0,-1.0
2019-02-07,172.4,173.94,170.34,170.64,28233078,0.1454632533967999,0.08544012345679013,61.15283180012333,159.55979499999995,8.137146084435741,167.6969410844357,151.4226489155642,0.0,-1.0,-1.0
2019-02-08,168.99,170.66,168.42,170.04,20428524,0.0627926322742627,0.0839354074074074,60.20136068890081,160.38429499999995,8.329310445616011,168.71360544561597,152.05498455438394,0.0,-1.0,-1.0
2019-02-11,171.05,171.21,169.25,169.43,17954651,0.08514798661519997,0.09235688259109312,59.193007426408215,161.25312499999995,8.320850454881445,169.5739754548814,152.9322745451185,0.0,0.0,0.0
2019-02-12,170.1,171.0,169.7,170.7384,18989903,0.035489348401764466,0.20365833333333336,60.71303094945936,162.30204499999996,8.115509355190534,170.4175543551905,154.18653564480942,0.0,-1.0,-1.0
2019-02-13,171.39,172.48,169.92,169.98,19353125,0.07988267789502039,-0.0018283154121863801,59.33341707685268,163.15354499999995,7.974820744032327,171.12836574403227,155.17872425596764,0.0,0.0,0.0
2019-02-14,169.71,171.2615,169.38,170.98,18263570,0.06790031598684447,0.01531041388518024,60.60459847365709,163.95704499999997,7.909829563635627,171.8668745636356,156.04721543636433,0.0,0.0,0.0
2019-02-15,171.25,171.7,169.75,170.25,22555013,0.0660275955908857,0.027839661016949152,59.15101625762437,164.69304499999996,7.768000982402513,172.46104598240248,156.92504401759743,0.0,0.0,0.0
2019-02-19,169.71,171.44,169.49,170.8499,16672024,0.05563364069695646,0.05416066666666666,60.00006762355916,165.40703999999997,7.6372431379255366,173.0442831379255,157.76979686207443,0.0,0.0,0.0
2019-02-20,171.19,173.32,170.99,172.09,22461151,0.0591775413856088,0.1280660621761658,61.769076555598495,166.36503999999996,7.177641891787175,173.54268189178714,159.1873981082128,0.0,0.0,0.0
2019-02-21,171.8,172.37,170.3,171.14,15647117,0.030231567539772457,0.052177713178294574,59.59472303687964,167.23804499999997,6.591449928304362,173.82949492830434,160.6465950716956,0.0,0.0,0.0
2019-02-22,171.58,173.0,171.38,172.97,15245361,0.06203473248876516,0.04756040609137056,62.34451276954487,168.25504499999994,5.732050153991153,173.9870951539911,162.52299484600877,0.0,0.0,0.0
2019-02-25,174.16,175.87,173.95,174.26,19540227,0.0057202104299830464,0.041178825995807126,64.19436113030436,169.09304499999993,5.284611184171464,174.3776561841714,163.80843381582847,0.0,0.0,0.0
2019-02-26,173.71,175.3,173.1732,174.35,14716104,0.02757117172553404,0.03201233333333333,64.32603413095387,170.00615499999995,4.42742037825244,174.43357537825239,165.57873462174751,0.0,0.0,0.0
2019-02-27,173.26,175.0,172.73,174.88,22408692,0.10627079337159707,0.07986322115384616,65.13905648416836,171.02515499999996,2.6654245747459924,173.69057957474595,168.35973042525396,0.0,-1.0,-1.0
2019-02-28,174.32,174.91,172.92,173.2,19815729,0.06496964260852618,0.07803881856540085,60.43715825288628,171.41065499999996,2.363149994232035,173.773804994232,169.04750500576793,0.0,0.0,0.0
2019-03-01,174.28,175.15,172.89,174.97,20830861,0.04207641332254538,0.08451503759398497,63.43204945611378,171.82790999999995,2.205120013657683,174.03303001365762,169.62278998634227,0.0,-1.0,-1.0
2019-03-04,175.69,177.75,173.97,175.86,24195978,0.012041331235442864,-0.00828210070476352,64.8720026846747,172.28990999999996,2.0164465151146285,174.3063565151146,170.27346348488533,0.0,-1.0,-1.0
2019-03-05,175.94,176.0,174.54,175.51,15413946,0.019402812623851715,0.0932330808080808,63.80789662880395,172.51591,2.1140229548377922,174.62993295483778,170.4018870451622,0.0,-1.0,-1.0
2019-03-06,174.67,175.49,173.94,174.51,17535168,0.008213198414541123,0.018882901554404145,60.74216243873829,172.54091,2.1354693557554474,174.67637935575544,170.40544064424455,0.0,0.0,0.0
2019-03-07,174.02,174.44,172.02,172.47,20110131,0.09124918594677832,0.018253907815631264,54.94273409675993,172.45591499999998,2.100767965161674,174.55668296516166,170.3551470348383,0.0,0.0,0.0
2019-03-08,170.32,173.07,169.5,172.92,19475688,0.14823424898524698,0.02649448979591837,55.94201277331896,172.56991499999998,2.0584767289064807,174.62839172890645,170.5114382710935,0.0,0.0,0.0
2019-03-11,175.49,179.12,175.35,178.98,26225966,0.2679410911813173,0.12726795154185022,66.66408930789126,173.01691499999998,2.419240226812646,175.43615522681262,170.59767477318735,0.0,-1.0,-1.0
2019-03-12,180.0,182.67,179.37,180.94,27277399,0.0750608038109591,0.057741050583657576,69.26903447592987,173.59241500000002,2.851472878185688,176.4438878781857,170.74094212181433,0.0,-1.0,-1.0
2019-03-13,182.25,183.3,180.92,181.72,23960992,0.037176034682764265,0.07419756446991405,70.26485159353456,174.141495,3.295687080425152,177.43718208042515,170.84580791957484,0.0,-1.0,-1.0
2019-03-14,183.9,184.1,182.56,183.73,19457731,0.009683302905183041,0.07164464285714285,72.71821717099171,174.828995,3.7804049895101035,178.6093999895101,171.04859001048987,0.0,-1.0,-1.0
2019-03-15,184.85,187.33,183.74,186.21,38003490,0.15130204241144615,0.09189526748971193,75.4136388699712,175.59049499999998,4.440558541857128,180.0310535418571,171.14993645814286,0.0,-1.0,-1.0
2019-03-18,185.8,188.39,185.79,188.03,22563772,0.1472987178568553,0.11268054054054055,77.19437793518328,176.479495,5.052704439518904,181.53219943951888,171.4267905604811,0.0,-1.0,-1.0
2019-03-19,188.35,188.99,185.92,186.54,26863005,0.1423362660530347,0.04587376126126126,72.56088841475831,177.26399999999998,5.342378141851132,182.6063781418511,171.92162185814885,0.0,-1.0,-1.0
2019-03-20,186.23,189.49,184.73,188.17,26974003,0.1531896882262755,0.06294779270633398,74.37308325932155,178.06799999999998,5.719409796565991,183.78740979656598,172.348590203434,0.0,-1.0,-1.0
2019-03-21,190.02,196.33,189.81,195.05,42838789,0.6307940255032118,0.12647572957198444,80.29012079811937,179.2635,6.622640811322315,185.88614081132232,172.64085918867767,0.0,-1.0,-1.0
2019-03-22,195.34,197.69,190.78,191.06,38334323,0.4803015274050157,0.021427156094084104,70.1711630557489,180.168,6.9453313361151805,187.11333133611518,173.22266866388483,0.0,-1.0,-1.0
2019-03-25,191.55,191.98,186.6,188.77,40742481,0.3315695718538411,0.005972383354350568,65.10006115513343,180.8935,7.052725695562286,187.94622569556228,173.8407743044377,0.0,-1.0,-1.0
2019-03-26,191.64,192.88,184.58,186.79,43454017,0.6169558256156191,0.03668530303030303,60.99559635290967,181.5155,6.993574099429627,188.50907409942963,174.52192590057038,0.0,0.0,0.0
2019-03-27,188.75,189.76,186.55,188.47,26586290,0.02179205417558236,0.03573719512195122,63.12026729693971,182.195,6.975114788717948,189.17011478871794,175.21988521128205,0.0,0.0,0.0
2019-03-28,188.95,189.55900000000003,187.53,188.71,19309376,0.01356631453564936,0.01570155118924509,63.42676558245965,182.9705,6.781940007340099,189.75244000734008,176.1885599926599,0.0,0.0,0.0
2019-03-29,189.99,190.08,188.54,189.94,18489986,0.002706381322168637,0.06964118497109828,65.03076769544862,183.719,6.677772950538949,190.39677295053895,177.04122704946104,0.0,0.0,0.0
2019-04-01,191.64,191.68,188.38,191.24,16275478,0.019057948305013984,0.04110987341772152,66.69339481326338,184.488,6.610337677496407,191.0983376774964,177.8776623225036,0.0,-1.0,-1.0
2019-04-02,191.09,194.46,191.05,194.04,19797454,0.17096757802806029,0.1226483435582822,70.00169452565494,185.4145,6.584283100487903,191.9987831004879,178.8302168995121,0.0,-1.0,-1.0
2019-04-03,193.25,196.5,193.15,195.35,19793141,0.12167921915118772,0.0933177752293578,71.43144641351026,186.4565,6.414595425565538,192.87109542556556,180.04190457443445,0.0,-1.0,-1.0
2019-04-04,194.79,196.37,193.14,195.72,17091108,0.04653026950232608,0.08630058737151249,71.83968733875545,187.619,5.826237298002337,193.44523729800233,181.79276270199767,0.0,-1.0,-1.0
2019-04-05,196.45,197.1,195.93,196.97,15842943,0.02411690675390905,0.14146739562624255,73.23139189412616,188.8215,5.064927156955476,193.88642715695545,183.75657284304452,0.0,-1.0,-1.0
2019-04-08,196.42,200.23,196.34,200.08,23231403,0.24890803996397656,0.11649621771217712,76.36153317936449,189.8765,5.104458603180249,194.98095860318026,184.77204139681973,0.0,-1.0,-1.0
2019-04-09,200.32,202.85,199.23,199.5,32840959,0.07883373150476343,0.022245236463331045,74.60933348879816,190.8045,5.081346148828317,195.8858461488283,185.72315385117167,0.0,-1.0,-1.0
2019-04-10,198.68,200.74,198.18,200.66,19861942,0.1151249091530441,0.020134105431309904,75.80510284388795,191.7515,5.064053166554043,196.81555316655403,186.68744683344596,0.0,-1.0,-1.0
2019-04-11,200.85,201.0,198.4431,198.95,17931789,0.09973776266033996,0.02274290843806104,70.53181834344178,192.5125,4.937182101691701,197.44968210169168,187.5753178983083,0.0,-1.0,-1.0
2019-04-12,199.2,200.14,196.21,198.88,24667735,0.02310796246632146,-0.015876577669902914,70.3161806649171,193.146,4.898639338471731,198.0446393384717,188.24736066152826,0.0,-1.0,-1.0
2019-04-15,198.58,199.85,198.01,199.23,14551176,0.02768814439587551,0.043956721915285456,70.79693443496194,193.70599999999996,4.9231263066856865,198.62912630668563,188.7828736933143,0.0,-1.0,-1.0
2019-04-16,199.46,201.37,198.56,199.25,24002891,0.01475588454733481,0.07259126506024098,70.82601115174202,194.34149999999997,4.767286853900245,199.1087868539002,189.57421314609974,0.0,-1.0,-1.0
2019-04-17,199.54,203.38,198.61,203.12,27366117,0.2867996433468936,0.1149675944333996,75.83900709619442,195.08899999999997,4.9183489955580555,200.00734899555803,190.1706510044419,0.0,-1.0,-1.0
2019-04-18,203.12,204.15,202.52,203.86,21928367,0.04750293150799605,0.076000625,76.6647033330408,195.52949999999996,5.294789370096402,200.82428937009635,190.23471062990356,0.0,-1.0,-1.0
2019-04-22,202.83,204.94,202.34,204.64,13720923,0.07270165592498576,0.1209989837398374,77.53614318352375,196.2085,5.555770139423231,201.76427013942322,190.65272986057676,0.0,-1.0,-1.0
2019-04-23,204.43,207.75,203.9,207.51,19401417,0.17493091491207186,0.1296568119891008,80.43179916379408,197.14549999999997,5.809693782128858,202.95519378212882,191.33580621787112,0.0,-1.0,-1.0
2019-04-24,207.36,208.48,207.05,207.18,14914939,0.00785916465221536,0.13190207006369428,79.168140404528,198.16499999999996,5.68453812408817,203.84953812408813,192.4804618759118,0.0,-1.0,-1.0
2019-04-25,206.83,207.76,205.12,205.24,15908807,0.07404864883641749,0.04216481802426343,72.00599463547512,199.00349999999997,5.409380035495962,204.41288003549593,193.59411996450402,0.0,-1.0,-1.0
2019-04-26,204.9,205.0,202.12,204.29,16315669,0.02913514085145207,0.07316936936936938,68.72710123667633,199.78249999999997,4.9514515415605365,204.73395154156051,194.83104845843943,0.0,0.0,0.0
2019-04-29,204.4,205.97,203.86,204.61,19641066,0.01207443312901696,0.03353369397217928,69.23528708489366,200.51599999999996,4.480895587174396,204.99689558717435,196.03510441282558,0.0,0.0,0.0
2019-04-30,203.06,203.4,199.11,200.57,35362106,0.25776257975036426,0.05388664772727272,56.70663439581667,200.9825,3.914187251793953,204.89668725179394,197.06831274820604,0.0,0.0,0.0
2019-05-01,209.88,215.31,209.23,210.52,57751414,0.10819943599110747,0.025624222704266092,70.74689659337695,201.8065,4.105724213313699,205.9122242133137,197.7007757866863,0.0,-1.0,-1.0
2019-05-02,209.84,212.65,208.13,209.17,29014844,0.056908539953505526,0.04120469273743017,67.54616021332409,202.4975,4.1248130739147015,206.6223130739147,198.3726869260853,0.0,-1.0,-1.0
2019-05-03,210.74,211.84,210.23,211.78,17987793,0.054763805751192315,0.11626433333333333,70.34002106864912,203.30050000000003,4.295663020940355,207.5961630209404,199.00483697905966,0.0,-1.0,-1.0
2019-05-06,204.29,208.84,203.5,208.6,28949691,0.3652612521732281,0.02376236236236236,63.20106990078413,203.88200000000003,4.179198613685673,208.06119861368572,199.70280138631435,0.0,-1.0,-1.0
2019-05-07,205.88,207.4175,200.825,202.86,34328425,0.30348918693948657,-0.0343710233029382,52.78684247007504,204.02100000000004,4.091397779423842,208.11239777942387,199.92960222057621,0.0,0.0,0.0
2019-05-08,201.9,205.34,201.75,202.9,22729670,0.06653888688400607,0.006072359843546284,52.84515497954163,204.19100000000003,3.9622586594278726,208.1532586594279,200.22874134057216,0.0,0.0,0.0
2019-05-09,200.4,201.68,196.66,200.72,32427147,0.03037673688994505,-0.0029601300108342363,49.27331761776335,204.19400000000005,3.9594662053842034,208.15346620538426,200.23453379461583,0.0,0.0,0.0
2019-05-10,197.419,198.85,192.77,197.3,36118438,0.01258225036265678,-0.014348182586644125,44.22330991980657,204.11150000000006,4.0895351363669175,208.20103513636698,200.02196486363314,1.0,0.0,1.0
2019-05-13,187.71,189.48,182.85,185.72,50491792,0.2941414722058424,-0.0570208088714938,32.19235457895495,203.45350000000008,5.71231842968387,209.16581842968395,197.7411815703162,1.0,0.0,1.0
2019-05-14,186.41,189.7,185.41,188.65,31498214,0.2065457906077416,0.01934466257668712,36.872017026600844,202.92450000000005,6.55217880595943,209.4766788059595,196.3723211940406,1.0,0.0,1.0
2019-05-15,186.27,191.75,186.02,190.92,23655393,0.32200715467757396,0.038730956239870336,40.30907676175096,202.50800000000004,7.044320295177776,209.55232029517782,195.46367970482225,1.0,0.0,1.0
2019-05-16,189.91,192.4689,188.84,190.14,28660083,0.019296905973088144,-0.01949914110429448,39.512993435072296,201.85900000000007,7.563747957057777,209.42274795705785,194.29525204294228,1.0,0.0,1.0
2019-05-17,186.93,190.9,186.76,188.98,29246990,0.17551629331093074,-0.02069769959404601,38.3015041527328,201.11500000000004,8.071357089310258,209.1863570893103,193.04364291068978,1.0,0.0,1.0
2019-05-20,183.52,184.34900000000002,180.2839,183.09,33285709,0.041899483414503634,-0.07809668367346939,32.80201710239133,200.03750000000002,8.964973287892875,209.00247328789288,191.07252671210716,1.0,0.0,1.0
2019-05-21,185.22,188.0,184.7,186.59,23901501,0.09585795138309708,0.0307321483771252,38.45689450891231,198.9915,9.26271204743436,208.25421204743435,189.72878795256565,1.0,0.0,1.0
2019-05-22,184.66,185.71,182.55,182.79,26540561,0.14528945876582972,-0.054739134524929435,35.01194088750743,197.772,9.722064757956327,207.49406475795632,188.04993524204366,1.0,0.0,1.0
2019-05-23,179.8,180.54,177.81,179.67,31272923,0.01190129523146838,-0.01929419431279621,32.44227778871349,196.49349999999998,10.3493515052369,206.8428515052369,186.14414849476307,1.0,0.0,1.0
2019-05-24,180.2,182.14,178.62,179.06,21514327,0.07179844153161445,-0.026514336283185842,31.94856846490073,195.23200000000003,10.87340144330975,206.10540144330977,184.35859855669028,1.0,0.0,1.0
2019-05-28,178.9,180.59,177.91,178.17,22515281,0.04811523735289925,-0.044363058419243984,31.202473903838072,193.91000000000003,11.27315768587172,205.18315768587175,182.6368423141283,1.0,0.0,1.0
2019-05-29,176.42,179.35,176.0,177.35,26177083,0.07126669182447146,-0.03347316753926702,30.495844564771506,192.749,11.73729364484273,204.48629364484273,181.01170635515726,1.0,0.0,1.0
2019-05-30,177.95,179.23,176.67,178.25,19579368,0.017195005725279485,-0.0095492119089317,32.30782882571277,191.1355,11.378331426559614,202.51383142655962,179.7571685734404,1.0,0.0,1.0
2019-05-31,176.22,177.985,174.99,175.0,22909538,0.08181982810164608,-0.05985956072351421,29.333847635733434,189.427,11.089572674601397,200.51657267460138,178.3374273253986,1.0,0.0,1.0
2019-06-03,175.6,177.92,170.27,173.28,36721281,0.2493952678350334,-0.0048358310626703,27.871596205321932,187.502,10.320012035896845,197.82201203589685,177.18198796410317,1.0,0.0,1.0
2019-06-04,175.44,179.83,174.52,179.67,27174311,0.336497087570939,0.07227776510832383,39.86488435492796,186.0555,9.17065599157404,195.22615599157405,176.88484400842594,0.0,0.0,0.0
2019-06-05,184.28,184.99,181.14,182.541,26260553,0.13368597573747998,0.02483406593406593,44.342746659624865,185.03955000000002,8.294687890927435,193.33423789092745,176.74486210907259,0.0,0.0,0.0
2019-06-06,183.08,185.47,182.1489,185.23,18504740,0.11646725727243508,0.10271252653927812,48.23100082947714,184.15605,7.154918253054907,191.3109682530549,177.00113174694508,0.0,0.0,0.0
2019-06-07,186.51,191.92,185.77,190.14,26413228,0.2806793784592764,0.09900615141955836,54.48379704249993,183.62705,6.192145478664965,189.81919547866497,177.43490452133503,0.0,-1.0,-1.0
2019-06-10,191.81,195.37,191.62,192.52,23763115,0.0493905792256385,0.09867449799196787,57.18338208588934,183.38805,5.710116714403383,189.09816671440336,177.67793328559662,0.0,-1.0,-1.0
2019-06-11,194.82,196.0,193.6,194.81,22631965,0.00066252865048037,0.014857883369330454,59.662424665575934,183.84255000000002,6.242447103458488,190.0849971034585,177.60010289654153,0.0,-1.0,-1.0
2019-06-12,193.95,195.97,193.385,194.19,16299683,0.011451774848105034,-0.01065346534653465,58.6719507439983,184.11955,6.58074678593014,190.70029678593014,177.53880321406987,0.0,-1.0,-1.0
2019-06-13,194.7,196.79,193.6,194.74,35633462,0.004172539059836315,0.004122585669781932,59.31717243593722,184.31055,6.838884777313622,191.14943477731362,177.4716652226864,0.0,-1.0,-1.0
2019-06-14,191.545,193.5863,190.3,192.745,31598181,0.11100070302645204,-0.03463246753246753,55.9076009249783,184.44080000000002,6.979121921846871,191.4199219218469,177.46167807815314,0.0,-1.0,-1.0
2019-06-17,192.9,194.96,192.17,193.95,12831457,0.0394409777693197,0.05081051212938005,57.496770081852866,184.6893,7.233111786485331,191.92241178648533,177.45618821351468,0.0,-1.0,-1.0
2019-06-18,196.0,200.29,195.21,198.5,23433567,0.17149869134723225,0.052761872909699005,62.929781055376,185.4598,7.8483806080251055,193.3081806080251,177.6114193919749,0.0,-1.0,-1.0
2019-06-19,199.68,199.88,197.31,197.86,17581620,0.09367262227916136,0.07484675615212527,61.734419518454025,186.0233,8.323971244165108,194.3472712441651,177.6993287558349,0.0,-1.0,-1.0
2019-06-20,200.37,200.61,198.03,199.3794,18470638,0.05356271978640188,0.06782104247104248,63.50670222200026,186.85277,8.797883169149461,195.65065316914945,178.05488683085053,0.0,-1.0,-1.0
2019-06-21,198.8,200.85,198.15,198.8,30026975,0.0,0.029205482456140363,62.3213361267125,187.80927,9.013143886633635,196.82241388663363,178.79612611336637,0.0,-1.0,-1.0
2019-06-24,198.54,200.16,198.17,198.55,14762379,0.0004321542135991087,0.099902523659306,61.78545875747038,188.78377,9.070829597358733,197.85459959735874,179.71294040264127,0.0,-1.0,-1.0
2019-06-25,198.43,199.26,195.29,195.57,18361798,0.15373177421016973,-0.013106954436450841,55.64353638449776,189.65377,8.830514815123102,198.48428481512312,180.8232551848769,0.0,0.0,0.0
2019-06-26,197.83,200.99,197.35,199.8,22499633,0.12975498782796846,0.07261836393989983,61.494759684239426,190.77627,8.608273095666878,199.38454309566688,182.16799690433314,0.0,-1.0,-1.0
2019-06-27,200.29,201.57,199.57,199.73,15460769,0.02534553829392249,0.012566756032171585,61.35053139801645,191.85027000000002,8.297549634814708,200.14781963481474,183.5527203651853,0.0,0.0,0.0
2019-06-28,199.24,199.4,197.05,197.92,18773228,0.0725429624155728,0.04308297491039426,57.58938698995506,192.99627000000004,7.379847994804777,200.37611799480482,185.61642200519526,0.0,0.0,0.0
2019-07-01,203.17,204.49,200.65,201.68,24084814,0.10505384831406596,0.0031239804241435572,62.70446720511097,194.41627,5.987393933142739,200.40366393314272,188.42887606685727,0.0,-1.0,-1.0
2019-07-02,201.41,203.1323,201.36,202.71,15693876,0.05972497409405043,-0.004082978723404256,63.98586778628711,195.56827,5.160172551694947,200.72844255169497,190.40809744830506,0.0,-1.0,-1.0
2019-07-03,203.27,204.44,202.6901,204.41,9285267,0.030987151018246083,0.15749904458598726,66.05864963888544,196.66172,4.5333501158928655,201.19507011589286,192.12836988410714,0.0,-1.0,-1.0
2019-07-05,203.35,205.08,202.9,204.25,14933941,0.03934588710871228,0.0818611111111111,65.67552512420171,197.61272000000002,3.968850777532258,201.58157077753228,193.64386922246777,0.0,-1.0,-1.0
2019-07-08,200.81,201.4,198.41,200.01,21987224,0.05149235904012067,-0.03640926966292135,56.348868144642715,198.10622,3.5859250850193427,201.69214508501935,194.52029491498067,0.0,0.0,0.0
2019-07-09,199.2,201.51,198.81,201.22,17767726,0.10506682742028547,0.047538127853881285,58.17431707844991,198.54122,3.3952256540157615,201.93644565401578,195.14599434598423,0.0,0.0,0.0
2019-07-10,201.91,203.73,201.56,203.21,15191489,0.057813078615827726,0.11787635327635328,61.05860167575995,198.96121999999997,3.4287568070201067,202.38997680702008,195.53246319297986,0.0,-1.0,-1.0
2019-07-11,203.31,204.39,201.72,201.74,16021915,0.07363706609311725,0.04282779156327543,57.88321473205036,199.33872,3.288561072246831,202.62728107224683,196.05015892775316,0.0,0.0,0.0
2019-07-12,202.45,204.0,202.2,203.24,15491297,0.03582591346147832,0.060421538461538464,60.160028095445355,199.76372,3.211306543351305,202.9750265433513,196.5524134566487,0.0,-1.0,-1.0
2019-07-15,204.09,205.87,204.0,205.2,14419116,0.04685371325784308,0.1613082142857143,62.97646240440648,200.38647,2.9777390145973275,203.36420901459732,197.40873098540268,0.0,-1.0,-1.0
2019-07-16,204.59,206.11,203.5,204.49,14501634,0.004245211586262369,0.10577155963302752,61.28629042191389,200.91347000000002,2.698224518983642,203.61169451898365,198.21524548101638,0.0,-1.0,-1.0
2019-07-17,204.05,205.0915,203.27,203.28,11652445,0.026265773072304908,-0.008672335025380711,58.409249949239644,201.15247,2.684861089634615,203.8373310896346,198.46760891036539,0.0,0.0,0.0
2019-07-18,204.0,205.88,203.7,205.66,15375748,0.07471825858017772,0.10404324894514767,62.17095140732234,201.54246999999998,2.747214573479696,204.2896845734797,198.79525542652027,0.0,-1.0,-1.0
2019-07-19,205.79,206.5,202.36,202.57,18834365,0.17753715460453262,0.01696066066066066,55.19143311440215,201.702,2.707344008239396,204.4093440082394,198.9946559917606,0.0,0.0,0.0
2019-07-22,203.65,207.23,203.61,207.22,18411195,0.1924121953715396,0.13424566929133858,62.08881742665589,202.123,2.8813960432222983,205.0043960432223,199.24160395677768,0.0,-1.0,-1.0
2019-07-23,208.46,208.91,207.29,208.825,16247609,0.017360599751165467,0.08286090373280944,64.14060813256471,202.63674999999998,3.117169040804453,205.75391904080442,199.51958095919554,0.0,-1.0,-1.0
2019-07-24,207.67,209.15,207.17,208.67,13012280,0.038092177626116636,0.06594376731301939,63.781601484383756,203.29174999999998,2.9244771350038445,206.21622713500383,200.36727286499612,0.0,-1.0,-1.0
2019-07-25,208.89,209.24,206.73,207.05,11866283,0.06391678553088948,0.08990210772833722,60.001532215107524,203.65424999999996,2.918207486491141,206.5724574864911,200.73604251350883,0.0,-1.0,-1.0
2019-07-26,207.48,209.73,207.14,207.75,15409845,0.01217991999029808,0.07733627204030227,61.07502803074864,204.05524999999994,2.901561954588977,206.95681195458891,201.15368804541097,0.0,-1.0,-1.0
2019-07-29,208.46,210.64,208.44,209.67,18308302,0.06485087479658104,0.1086478181818182,63.9342010088041,204.64274999999992,2.780980267819675,207.4237302678196,201.86176973218025,0.0,-1.0,-1.0
2019-07-30,208.76,210.16,207.31,208.88400000000001,24482953,0.008887259981839528,0.07165281300813009,61.92875724641247,205.0029499999999,2.842891476074887,207.8458414760748,202.16005852392502,0.0,-1.0,-1.0
2019-07-31,216.42,221.37,211.3,212.78,62976187,0.6710581365577044,0.02517549074593382,67.38911304248995,205.50644999999992,3.2744083350644013,208.78085833506432,202.2320416649355,0.0,-1.0,-1.0
2019-08-01,213.9,218.03,206.7435,208.4595,51121061,0.8141812082407305,0.017460746951219512,57.53425975944498,205.7089249999999,3.32780651747747,209.0367315174774,202.38111848252242,0.0,0.0,0.0
2019-08-02,205.53,206.19,201.7,204.09,29993911,0.12643810885871362,0.017018152173913045,49.629593188654916,205.70092499999993,3.3316883987231725,209.0326133987231,202.36923660127675,0.0,0.0,0.0
