Date,Open,High,Low,Close,Volume,Volatility,sentiment,RSI
2020-01-23,0.0019474196689381884,0.03129445234708328,0.0,0.048742101866768195,0.14805051835558497,0.2158859105475632,0.10607930375356292,0.05254207484855833
2020-01-24,0.0,0.0,0.0018909757907836777,0.0,0.16056678801416374,0.6938597511531204,0.12384943720152869,0.0
2020-01-25,0.06669912366114694,0.17306780464675242,0.12385891429625051,0.22609204313854736,0.42419780755101594,1.355060304507347,0.3548150880901304,0.28495960854424585
2020-01-28,0.08179162609542256,0.08534850640113767,0.09265781374833981,0.16052999317545513,0.20797685729875343,0.1504337935227123,0.1792641131016949,0.20691180407042964
2020-01-29,0.10418695228821839,0.17306780464675064,0.11393129139464264,0.08681563052753205,0.45819464455887676,1.219523874157099,0.10671389576873341,0.11941745245082025
2020-01-30,0.4449853943524822,0.5533428165007113,0.4032505873843535,0.59703155539255,1.0000000000000002,2.49090157399968,0.06928240722809749,0.6624564423551522
2020-01-31,0.584225900681596,0.6884779516358455,0.6079487167365523,0.6497198222832976,0.48709877648378347,0.37022212909732066,0.25187105827038425,0.707645167429678
2020-02-01,0.625608568646542,0.6875296348980546,0.6727146375708504,0.6494923374760333,0.29890959540414114,0.1954402794566205,0.42782327330642056,0.7073342046404028
2020-02-04,0.6475170399221026,0.8143669985775253,0.736535070509758,0.852371645179411,0.34538185030777363,2.1853467155116184,0.636693744821957,0.8841697028027444
2020-02-05,0.9128529698149945,0.9767662399241344,0.9762209794309085,0.9925765672078324,0.4918397123656985,0.8310476231142814,0.6380757265027535,0.9941889741099224
2020-02-06,0.9999999999999991,0.9999999999999991,1.0000000000000009,1.0,0.3093716134480688,0.27982172212304923,0.46650911796616257,1.0
2020-02-07,0.8904576436222014,0.92271218587008,0.8811947185046156,0.8361227303747913,0.3844718364394884,1.127074674678623,0.42469152814425476,0.7455354333574444
2020-02-08,0.7244401168451811,0.7671882408724509,0.7904278805470586,0.8082674478525895,0.1534357575835082,0.4865282739117258,0.41736883317322426,0.7036392131938363
2020-02-11,0.8247322297955231,0.7932669511616863,0.8296656282057944,0.7799479106216838,0.08020237134418179,0.6597414609728336,0.4583519103468421,0.6592382957200504
2020-02-12,0.7784810126582284,0.7833096254148879,0.8509391058520945,0.8406909967084344,0.1108486533364405,0.2749776652895552,1.0,0.7261696396405077
2020-02-13,0.841285296981499,0.8534850640113794,0.8613394727013981,0.8054819196003686,0.1216010149235634,0.6189449300669088,0.0,0.6654209675413298
2020-02-14,0.7594936708860756,0.7957088667614984,0.8358112995258358,0.8519073904707071,0.08934721606485513,0.5261034987488602,0.08340556139290403,0.7213950218665013
2020-02-15,0.8344693281402149,0.8165007112375529,0.8533028255905739,0.8180167967353604,0.21638563022073692,0.5115933342794761,0.14437909523687376,0.6573892944928517
2020-02-19,0.7594936708860756,0.8041725936462774,0.8410114829504893,0.845867436710475,0.04223311484152836,0.431059157728759,0.2724701698171695,0.6947756560311547
2020-02-20,0.8315481986368054,0.8933143669985766,0.9119230751048297,0.9034396631367816,0.21360705908988437,0.45851791877310705,0.6321304979245459,0.7726705987298153
2020-02-21,0.8612463485881205,0.8482693219535333,0.8793037427138346,0.8593354658099592,0.011893073056687575,0.2342394615426871,0.26282013415559313,0.6769270783440908
2020-02-22,0.8505355404089565,0.8781412991939304,0.9303600890649593,0.9442940775026791,0.0,0.48065593409922003,0.24035002665657898,0.798008837616158
